SYMBOL,SERIES,DATE1,PREV_CLOSE,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,AVG_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,DELIV_LACS
WIPRO,EQ, 26-Apr-2021,475.7,479.4,483.85,477.0, 482.00,480.3,479.77,9314644,44689.27,89443,3081057,33.08,14781
PAGEIND,EQ, 26-Apr-2021,29127.4,29249.0,30426.8,29248.95, 30183.90,30282.7,29698.91,72653,21577.15,13112,48504,66.76,14405
BHARTIARTL,EQ, 26-Apr-2021,522.6,522.75,528.5,522.75, 527.20,527.55,526.12,5819893,30619.71,70201,2682701,46.1,14114
VEDL,EQ, 26-Apr-2021,228.0,229.6,239.7,229.6, 236.75,236.65,235.82,16763872,39533.39,70776,5690581,33.95,13419
DEEPAKNTR,EQ, 26-Apr-2021,1627.85,1648.4,1654.6,1607.0, 1644.00,1637.5,1624.13,1464576,23786.67,40659,808231,55.19,13126
ICICIGI,EQ, 26-Apr-2021,1381.2,1411.2,1462.15,1390.05, 1453.75,1451.6,1429.17,1698950,24280.96,54022,907019,53.39,12962
SUNPHARMA,EQ, 26-Apr-2021,637.95,644.0,644.0,631.0, 633.45,634.7,634.61,6527947,41426.97,102313,1899919,29.1,12057
JSWSTEEL,EQ, 26-Apr-2021,635.4,642.0,660.7,638.25, 657.00,655.8,651.46,16506538,107533.48,186271,1837617,11.13,11971
HEROMOTOCO,EQ, 26-Apr-2021,2864.05,2860.05,2878.4,2830.0, 2865.05,2864.55,2855.14,831133,23730.03,46378,406724,48.94,11612
ULTRACEMCO,EQ, 26-Apr-2021,6067.9,6131.8,6293.0,6111.25, 6270.00,6275.9,6241.84,697792,43555.04,75412,184834,26.49,11537
DRREDDY,EQ, 26-Apr-2021,5066.7,5125.0,5130.0,5030.25, 5067.00,5066.7,5078.16,950577,48271.78,70675,217218,22.85,11030
ATGL,EQ, 26-Apr-2021,1154.5,1151.1,1180.0,1140.0, 1152.00,1153.8,1156.69,1322185,15293.61,23084,947658,71.67,10961
LIQUIDBEES,EQ, 26-Apr-2021,1000.0,1002.3,1002.3,999.27, 1000.00,999.99,999.99,1145172,11451.64,5197,1092590,95.41,10925
SBICARD,EQ, 26-Apr-2021,937.4,963.8,971.9,911.0, 920.55,919.35,933.09,2745958,25622.38,115160,1090839,39.73,10178
BPCL,EQ, 26-Apr-2021,423.05,426.0,428.35,417.55, 417.60,418.9,421.33,6444098,27150.6,68579,2408600,37.38,10148
TATAMOTORS,EQ, 26-Apr-2021,294.0,297.0,299.0,294.6, 295.85,295.4,296.48,30583139,90673.86,173282,3291167,10.76,9757
NTPC,EQ, 26-Apr-2021,102.55,103.95,103.95,100.85, 102.50,102.4,102.08,24369413,24875.14,66644,9190471,37.71,9381
M&M,EQ, 26-Apr-2021,777.9,780.0,793.3,775.65, 779.80,780.5,782.35,3528851,27607.82,87675,1196409,33.9,9360
AUBANK,EQ, 26-Apr-2021,1075.5,1081.0,1096.0,1045.0, 1048.95,1051.5,1072.42,2303376,24701.92,63324,842461,36.58,9034
DIVISLAB,EQ, 26-Apr-2021,3779.75,3782.0,3842.5,3770.45, 3780.00,3784.35,3800.0,568028,21585.06,52231,225737,39.74,8578
ASIANPAINT,EQ, 26-Apr-2021,2517.95,2530.0,2575.0,2530.0, 2558.00,2557.9,2557.47,1103980,28234.0,58557,335232,30.37,8573
HDFCLIFE,EQ, 26-Apr-2021,686.35,693.0,708.15,687.2, 707.50,704.45,698.27,3274660,22866.06,62777,1180138,36.04,8240
