"SYMBOL","DATE1","PREV_CLOSE","CLOSE_PRICE","AVG_PRICE","TTL_TRD_QNTY","TURNOVER_LACS","NO_OF_TRADES","DELIV_QTY","DELIV_PER","DELIV_LACS"
"ATGL"," 07-Apr-2021","1206.15","1103.6","1129.59","4168016","47081.35","149095","1654001","39.68","18683"
"ADANIPOWER"," 07-Apr-2021","98.4","99.95","100.65","60992792","61391.4","251953","18345601","30.08","18464"
"PIIND"," 07-Apr-2021","2306.35","2422.7","2397.54","1638970","39295.01","88304","757840","46.24","18169"
"MARUTI"," 07-Apr-2021","6751.3","6865.0","6847.39","598115","40955.26","57449","255548","42.73","17498"
"HCLTECH"," 07-Apr-2021","1028.4","1037.2","1034.68","3551106","36742.65","105511","1629345","45.88","16858"
"ASIANPAINT"," 07-Apr-2021","2611.6","2628.6","2644.44","1937977","51248.72","110658","632530","32.64","16726"
"TATAMOTORS"," 07-Apr-2021","307.75","307.8","308.53","39073986","120553.54","194930","4952057","12.67","15278"
"INDUSINDBK"," 07-Apr-2021","927.25","945.55","943.27","5714921","53906.92","128307","1608359","28.14","15171"
"JSWSTEEL"," 07-Apr-2021","537.45","562.3","551.79","20024702","110495.03","211011","2733035","13.65","15080"
"BRITANNIA"," 07-Apr-2021","3730.6","3808.55","3784.79","633677","23983.37","43637","395509","62.41","14969"
"LAURUSLABS"," 07-Apr-2021","396.6","420.65","418.36","10426516","43620.12","117983","3383226","32.45","14154"
"MPHASIS"," 07-Apr-2021","1745.1","1732.45","1729.2","1085872","18776.92","28627","814639","75.02","14086"
"NESTLEIND"," 07-Apr-2021","17081.7","17409.85","17476.17","178465","31188.85","42482","79779","44.7","13942"
"NAUKRI"," 07-Apr-2021","4500.0","4691.4","4578.81","1236704","56626.36","83723","299722","24.24","13723"
"HEG"," 07-Apr-2021","1818.1","2152.95","2066.73","4198231","86766.01","246173","638384","15.21","13193"
"TITAN"," 07-Apr-2021","1525.5","1514.1","1533.12","2592185","39741.34","87890","851629","32.85","13056"
"GRAPHITE"," 07-Apr-2021","588.05","653.75","648.03","18362012","118991.81","393814","2014124","10.97","13052"
"TECHM"," 07-Apr-2021","991.35","1002.4","996.2","2974419","29631.06","73301","1273844","42.83","12690"
"GAIL"," 07-Apr-2021","134.55","138.65","139.46","33209701","46312.6","149211","9077837","27.33","12659"
"SAIL"," 07-Apr-2021","91.05","89.8","90.97","48066027","43724.59","109938","13760515","28.63","12517"
"SBILIFE"," 07-Apr-2021","897.55","918.5","914.61","2860132","26159.12","77247","1357099","47.45","12412"
"HDFCLIFE"," 07-Apr-2021","697.15","699.85","700.14","2890361","20236.43","62900","1738587","60.15","12172"
"JINDALSTEL"," 07-Apr-2021","388.85","388.8","389.62","10294775","40110.84","84997","2910537","28.27","11340"
"BARBEQUE"," 07-Apr-2021","500.0","587.8","543.41","5427365","29492.7","140345","2051830","37.81","11149"
"SRTRANSFIN"," 07-Apr-2021","1439.2","1485.6","1452.09","2836860","41193.74","87152","735724","25.93","10683"
"DIXON"," 07-Apr-2021","3482.7","3613.9","3536.98","620357","21941.92","80065","291734","47.03","10318"
"GODREJCP"," 07-Apr-2021","727.75","739.5","739.48","2369890","17524.8","38880","1379274","58.2","10199"
"COFORGE"," 07-Apr-2021","2998.95","3107.65","3066.74","998900","30633.65","45044","330001","33.04","10120"
"LT"," 07-Apr-2021","1401.0","1404.15","1407.46","1841308","25915.61","58532","708810","38.49","9976"
"HINDALCO"," 07-Apr-2021","350.45","352.2","355.28","12542475","44561.29","96544","2782177","22.18","9884"
"IDFCFIRSTB"," 07-Apr-2021","55.3","57.8","56.75","55841387","31687.45","87273","17265622","30.92","9798"
"ZEEL"," 07-Apr-2021","199.9","200.4","201.71","12421910","25056.38","54896","4689158","37.75","9458"
"HDFCBANK"," 08-Apr-2021","1447.2","1432.8","1445.54","8806796","127305.41","223974","4639816","52.68","67070"
"RELIANCE"," 08-Apr-2021","2002.85","2005.35","2006.16","7092878","142294.32","191800","2633682","37.13","52835"
"ICICIBANK"," 08-Apr-2021","577.65","576.7","579.98","19262565","111719.47","205706","8931243","46.37","51799"
"TATASTEEL"," 08-Apr-2021","874.85","918.4","919.87","53063056","488112.43","626502","4841514","9.12","44535"
"HDFC"," 08-Apr-2021","2482.7","2502.55","2514.01","2510746","63120.48","101341","1424452","56.73","35810"
"INFY"," 08-Apr-2021","1430.2","1439.85","1440.96","5654434","81477.89","179859","2480903","43.88","35748"
"TCS"," 08-Apr-2021","3271.4","3317.35","3314.03","2578118","85439.56","142722","987260","38.29","32718"
"TATAMOTORS"," 08-Apr-2021","307.8","313.95","315.34","62459774","196963.36","329382","9456962","15.14","29821"
"HINDUNILVR"," 08-Apr-2021","2405.25","2409.9","2420.75","1814515","43924.83","72630","1169318","64.44","28306"
"JSWSTEEL"," 08-Apr-2021","562.3","614.1","605.82","72006147","436229.68","667821","4461404","6.2","27028"
"SAIL"," 08-Apr-2021","89.8","95.6","94.86","124224953","117837.45","239870","28065811","22.59","26623"
"SBIN"," 08-Apr-2021","358.55","355.6","358.65","33370259","119681.1","221845","6728742","20.16","24132"
"HCLTECH"," 08-Apr-2021","1037.2","1037.5","1041.24","4852068","50521.73","120480","2184456","45.02","22745"
"KOTAKBANK"," 08-Apr-2021","1792.0","1783.25","1799.43","2890290","52008.72","98066","1205524","41.71","21692"
"BAJFINANCE"," 08-Apr-2021","5077.1","5029.5","5061.08","1407879","71253.89","114649","383568","27.24","19412"
"MARUTI"," 08-Apr-2021","6865.0","6826.85","6885.7","604553","41627.69","58345","281504","46.56","19383"
"ADANIPORTS"," 08-Apr-2021","814.75","823.0","823.05","34025873","280048.82","403689","2295493","6.75","18893"
"VEDL"," 08-Apr-2021","236.85","237.75","240.79","24821045","59767.35","115237","7773703","31.32","18718"
"ULTRACEMCO"," 08-Apr-2021","6760.05","6971.25","6892.41","635298","43787.37","59771","256912","40.44","17707"
"BHARTIARTL"," 08-Apr-2021","541.6","543.0","544.62","11157958","60768.51","113476","3153147","28.26","17172"
"WIPRO"," 08-Apr-2021","438.0","442.1","442.94","12916614","57212.39","131870","3856670","29.86","17082"
"SHREECEM"," 08-Apr-2021","30230.65","31582.65","31379.69","148094","46471.43","43801","53893","36.39","16911"
"TECHM"," 08-Apr-2021","1002.4","1029.0","1031.44","6737118","69489.4","150807","1629540","24.19","16807"
"HINDALCO"," 08-Apr-2021","352.2","365.2","364.98","28768469","104998.74","211570","4502948","15.65","16434"
"AXISBANK"," 08-Apr-2021","688.25","681.6","688.49","9026398","62146.22","126080","2336252","25.88","16084"
"ATGL"," 08-Apr-2021","1103.6","993.25","1014.95","3363435","34137.32","114700","1573989","46.8","15975"
"JINDALSTEL"," 08-Apr-2021","388.8","415.65","411.31","27365406","112556.42","230196","3664731","13.39","15073"
"POWERGRID"," 08-Apr-2021","210.55","209.0","210.93","11513749","24286.06","91699","7019153","60.96","14805"
"NAUKRI"," 08-Apr-2021","4691.4","4842.0","4841.45","1408872","68209.86","125784","296584","21.05","14358"
"ONGC"," 08-Apr-2021","104.65","103.6","104.6","26105970","27305.57","63108","13567986","51.97","14192"
"ASHOKLEY"," 08-Apr-2021","116.75","122.75","122.54","54015926","66190.28","199163","11501362","21.29","14093"
"IBULHSGFIN"," 08-Apr-2021","195.7","191.25","192.82","15539748","29963.32","92907","7045708","45.34","13585"
"GRAPHITE"," 08-Apr-2021","653.75","693.05","705.35","13302164","93826.98","354565","1910959","14.37","13478"
"IDFCFIRSTB"," 08-Apr-2021","57.8","57.45","57.8","55092435","31844.24","83738","23169998","42.06","13392"
"ITC"," 08-Apr-2021","213.8","213.25","214.28","14116874","30249.31","81632","6140411","43.5","13157"
"NMDC"," 08-Apr-2021","139.6","144.2","143.35","20237709","29011.08","65335","9161173","45.27","13132"
"BAJAJFINSV"," 08-Apr-2021","9539.6","9654.8","9668.02","353634","34189.4","44290","132638","37.51","12823"
"DIVISLAB"," 08-Apr-2021","3698.95","3715.15","3746.63","752343","28187.51","52724","338120","44.94","12668"
"PIIND"," 08-Apr-2021","2422.7","2520.65","2510.1","1021389","25637.86","66064","483341","47.32","12132"
"BRITANNIA"," 08-Apr-2021","3808.55","3816.75","3803.37","613388","23329.42","46400","314444","51.26","11959"
"CONCOR"," 08-Apr-2021","584.65","590.1","594.26","3631511","21580.5","62647","1937776","53.36","11515"
"CHOLAFIN"," 08-Apr-2021","578.05","562.95","569.36","5476027","31178.51","72419","1994476","36.42","11355"
"GRASIM"," 08-Apr-2021","1437.4","1447.8","1449.66","1566826","22713.66","44125","766992","48.95","11118"
"NESTLEIND"," 08-Apr-2021","17409.85","17689.9","17577.74","118006","20742.79","29247","62403","52.88","10969"
"HEROMOTOCO"," 08-Apr-2021","2941.6","2928.0","2958.82","953450","28210.84","78186","367058","38.5","10860"
"SRTRANSFIN"," 08-Apr-2021","1485.6","1494.2","1494.59","2237390","33439.86","63808","705080","31.51","10538"
"M&M"," 08-Apr-2021","796.3","795.15","802.61","3324494","26682.82","75927","1285176","38.66","10314"
"DIXON"," 08-Apr-2021","3613.9","3734.5","3749.12","630918","23653.87","78354","264333","41.9","9910"
"MOTHERSUMI"," 08-Apr-2021","214.15","216.85","216.65","14122715","30596.55","109067","4195636","29.71","9089"
"TITAN"," 08-Apr-2021","1514.1","1571.3","1557.59","2085919","32490.13","66131","559172","26.81","8709"
"HDFCBANK"," 09-Apr-2021","1432.8","1421.75","1422.88","14078908","200326.18","214798","6946513","49.34","98840"
"ICICIBANK"," 09-Apr-2021","576.7","566.2","570.46","23239564","132571.92","259880","11387727","49.0","64962"
"BAJFINANCE"," 09-Apr-2021","5029.5","4872.3","4908.86","2902646","142486.72","239654","1274214","43.9","62549"
"TATASTEEL"," 09-Apr-2021","918.4","899.5","902.81","32179069","290516.32","362106","6358858","19.76","57408"
"RELIANCE"," 09-Apr-2021","2005.35","1982.05","1989.08","6478482","128862.35","234390","2807275","43.33","55838"
"HDFC"," 09-Apr-2021","2502.55","2513.9","2517.57","3234017","81418.61","97618","1998441","61.79","50312"
"TECHM"," 09-Apr-2021","1029.0","1053.0","1040.36","6029994","62733.78","110005","3436041","56.98","35747"
"TCS"," 09-Apr-2021","3317.35","3322.25","3327.38","2911129","96864.22","114832","1043656","35.85","34726"
"SUNPHARMA"," 09-Apr-2021","614.25","636.75","633.99","16755446","106227.61","200773","5383519","32.13","34130"
"SBIN"," 09-Apr-2021","355.6","353.0","357.3","46473100","166046.97","303846","9543337","20.54","34098"
"INFY"," 09-Apr-2021","1439.85","1441.05","1441.23","6052712","87233.7","134860","2125177","35.11","30628"
"HINDUNILVR"," 09-Apr-2021","2409.9","2476.0","2467.89","2604858","64285.07","123029","1163762","44.68","28720"
"TATAMOTORS"," 09-Apr-2021","313.95","318.2","320.77","75462572","242059.01","412742","8649296","11.46","27744"
"SHREECEM"," 09-Apr-2021","31582.65","31748.75","31573.09","146698","46317.09","27457","86504","58.97","27311"
"KOTAKBANK"," 09-Apr-2021","1783.25","1799.25","1788.11","3139384","56135.58","97446","1478152","47.08","26430"
"AXISBANK"," 09-Apr-2021","681.6","668.2","676.13","12509114","84577.86","173218","3804893","30.42","25726"
"DRREDDY"," 09-Apr-2021","4689.05","4760.3","4750.49","1362147","64708.62","90542","518950","38.1","24652"
"DIVISLAB"," 09-Apr-2021","3715.15","3752.35","3719.47","1247594","46403.92","67691","569475","45.65","21181"
"IDFCFIRSTB"," 09-Apr-2021","57.45","55.8","56.17","77981063","43801.54","127547","36392756","46.67","20441"
"ADANIPORTS"," 09-Apr-2021","823.0","823.6","827.17","21804785","180362.13","265700","2372060","10.88","19620"
"MARUTI"," 09-Apr-2021","6826.85","6827.1","6827.68","641327","43787.74","60183","277643","43.29","18956"
"CADILAHC"," 09-Apr-2021","470.7","514.45","503.33","22861929","115070.11","279289","3493737","15.28","17585"
"HINDALCO"," 09-Apr-2021","365.2","361.05","361.53","16371164","59186.35","138689","4842556","29.58","17507"
"BHARTIARTL"," 09-Apr-2021","543.0","545.25","543.69","11426998","62127.67","120161","3156352","27.62","17160"
"HCLTECH"," 09-Apr-2021","1037.5","1045.4","1044.97","3708082","38748.42","82356","1637896","44.17","17115"
"CIPLA"," 09-Apr-2021","842.0","883.05","875.25","11189432","97935.07","176022","1880106","16.8","16455"
"DMART"," 09-Apr-2021","2936.5","2947.75","2934.22","808884","23734.43","30133","544327","67.29","15971"
"SAIL"," 09-Apr-2021","95.6","94.35","94.99","70229432","66708.92","153383","16456953","23.43","15632"
"ATGL"," 09-Apr-2021","993.25","1092.55","1060.35","3599031","38162.43","99126","1376246","38.24","14593"
"AMBUJACEM"," 09-Apr-2021","320.8","316.35","320.58","13515479","43327.42","135714","4480936","33.15","14364"
"JSWSTEEL"," 09-Apr-2021","614.1","621.0","613.07","51062079","313046.16","508304","2199838","4.31","13486"
"WIPRO"," 09-Apr-2021","442.1","450.1","446.5","11699385","52237.36","122731","2960383","25.3","13218"
"ITC"," 09-Apr-2021","213.25","213.1","213.94","16364247","35010.32","110013","5977901","36.53","12789"
"LUPIN"," 09-Apr-2021","1049.3","1079.45","1073.02","3350515","35951.86","60624","1147801","34.26","12316"
"LT"," 09-Apr-2021","1419.15","1404.1","1406.35","2015002","28338.01","65535","855342","42.45","12029"
"GLENMARK"," 09-Apr-2021","504.9","529.65","524.19","6589491","34541.45","96250","2286989","34.71","11988"
"BRITANNIA"," 09-Apr-2021","3816.75","3797.7","3817.34","526934","20114.87","43894","289836","55.0","11064"
"AUROPHARMA"," 09-Apr-2021","907.4","943.7","939.06","3906307","36682.72","82104","1178199","30.16","11063"
"ASIANPAINT"," 09-Apr-2021","2650.65","2630.8","2626.7","1185017","31126.84","74094","419655","35.41","11023"
"TITAN"," 09-Apr-2021","1571.3","1592.0","1597.47","3569146","57015.96","154346","681239","19.09","10882"
"AUBANK"," 09-Apr-2021","1251.9","1174.5","1199.11","1822389","21852.39","70223","905830","49.71","10861"
"ULTRACEMCO"," 09-Apr-2021","6971.25","6825.85","6905.46","592763","40933.02","59798","155299","26.2","10724"
"ADANITRANS"," 09-Apr-2021","1002.4","973.55","983.67","2893544","28462.8","91105","1074834","37.15","10572"
"JSWENERGY"," 09-Apr-2021","88.65","100.45","96.82","47767621","46249.48","163058","10861328","22.74","10515"
"APOLLOHOSP"," 09-Apr-2021","3114.6","3132.15","3138.75","934037","29317.06","41553","323268","34.61","10146"
"SRTRANSFIN"," 09-Apr-2021","1494.2","1469.6","1468.94","2043647","30020.01","50775","685706","33.55","10072"
"NAUKRI"," 09-Apr-2021","4842.0","4791.4","4782.44","675704","32315.16","54044","202107","29.91","9665"
"ONGC"," 09-Apr-2021","103.6","103.8","104.06","17645822","18361.46","67541","9205722","52.17","9579"
"ADANIENT"," 09-Apr-2021","1162.5","1201.4","1196.78","12923020","154660.62","264400","793440","6.14","9495"
"ICICIGI"," 09-Apr-2021","1430.5","1419.6","1418.21","909210","12894.47","32015","668092","73.48","9474"
"INFY"," 12-Apr-2021","1441.05","1425.75","1438.59","20384532","293250.13","477964","8931478","43.81","128487"
"RELIANCE"," 12-Apr-2021","1982.05","1911.15","1922.99","9646031","185492.13","330605","4432542","45.95","85237"
"HDFCBANK"," 12-Apr-2021","1421.75","1367.05","1374.47","11274564","154965.91","406501","5626304","49.9","77331"
"ICICIBANK"," 12-Apr-2021","566.2","538.55","540.9","26601702","143889.44","391762","13125799","49.34","70997"
"SBIN"," 12-Apr-2021","353.0","328.85","329.89","75501713","249073.19","579319","20168862","26.71","66535"
"TATAMOTORS"," 12-Apr-2021","318.2","286.55","292.83","105342538","308472.56","687082","20366565","19.33","59639"
"HDFC"," 12-Apr-2021","2513.9","2419.85","2425.22","3772771","91498.11","216533","2422529","64.21","58751"
"BAJFINANCE"," 12-Apr-2021","4872.3","4511.0","4535.1","4500046","204081.68","334289","1261611","28.04","57215"
"DRREDDY"," 12-Apr-2021","4760.3","4996.95","4906.69","3513765","172409.54","230750","980590","27.91","48114"
"TCS"," 12-Apr-2021","3322.25","3246.55","3275.21","3791828","124190.18","202522","1329121","35.05","43531"
"TECHM"," 12-Apr-2021","1053.0","1039.85","1035.38","7896295","81756.36","138618","4083369","51.71","42278"
"HINDUNILVR"," 12-Apr-2021","2476.0","2462.0","2453.26","2261945","55491.48","92405","1433992","63.4","35179"
"ITC"," 12-Apr-2021","213.1","205.3","207.32","34511670","71550.36","256517","16599695","48.1","34414"
"MARUTI"," 12-Apr-2021","6827.1","6520.6","6565.82","1020746","67020.32","134956","505862","49.56","33213"
"CIPLA"," 12-Apr-2021","883.05","902.4","913.81","30141861","275440.17","516625","3403805","11.29","31104"
"KOTAKBANK"," 12-Apr-2021","1799.25","1742.5","1739.06","3328336","57881.87","151093","1773550","53.29","30843"
"AXISBANK"," 12-Apr-2021","668.2","635.6","637.11","14649541","93333.81","270517","4782573","32.65","30470"
"HCLTECH"," 12-Apr-2021","1045.4","1009.4","1015.97","5976427","60718.96","141109","2890337","48.36","29364"
"TATASTEEL"," 12-Apr-2021","899.5","851.55","868.35","22135504","192212.66","302778","3289066","14.86","28560"
"SAIL"," 12-Apr-2021","94.35","84.7","87.36","97082396","84810.32","218769","31042606","31.98","27118"
"TATAPOWER"," 12-Apr-2021","104.1","92.2","94.34","125893617","118767.77","443035","28259775","22.45","26660"
"DIVISLAB"," 12-Apr-2021","3752.35","3779.65","3824.38","1959252","74929.34","119911","671496","34.27","25680"
"LT"," 12-Apr-2021","1404.1","1345.15","1349.57","3755497","50683.19","143556","1823677","48.56","24611"
"BRITANNIA"," 12-Apr-2021","3797.7","3812.75","3805.58","1108910","42200.47","63705","584883","52.74","22258"
"SRTRANSFIN"," 12-Apr-2021","1469.6","1300.9","1332.68","4857960","64740.92","119499","1587866","32.69","21161"
"BHARTIARTL"," 12-Apr-2021","545.25","522.45","526.6","9687846","51015.97","131068","3848839","39.73","20267"
"ADANIPORTS"," 12-Apr-2021","823.6","744.65","762.16","28112240","214260.98","422020","2654132","9.44","20228"
"INDUSINDBK"," 12-Apr-2021","923.65","844.4","852.61","10674765","91014.13","272488","2275042","21.31","19397"
"BAJAJFINSV"," 12-Apr-2021","9629.05","9163.15","9212.67","566836","52220.75","82499","203405","35.88","18739"
"IRCTC"," 12-Apr-2021","1730.9","1582.0","1616.04","2807259","45366.32","175471","1143369","40.73","18477"
"SHREECEM"," 12-Apr-2021","31748.75","29881.05","30337.24","114698","34796.2","33755","59931","52.25","18181"
"HINDALCO"," 12-Apr-2021","361.05","336.2","342.66","16096812","55156.75","122937","5250243","32.62","17990"
"RBLBANK"," 12-Apr-2021","211.05","188.65","189.58","41805861","79254.21","242022","9083336","21.73","17220"
"ADANIENT"," 12-Apr-2021","1201.4","1074.4","1104.57","13690016","151215.32","290601","1558726","11.39","17217"
"WIPRO"," 12-Apr-2021","450.1","432.6","435.75","15086267","65738.24","193573","3877022","25.7","16894"
"SUNPHARMA"," 12-Apr-2021","636.75","619.35","632.57","15229597","96338.24","242947","2642692","17.35","16716"
"BANKBARODA"," 12-Apr-2021","74.0","66.1","67.32","77084143","51895.5","197595","23592405","30.61","15882"
"STAR"," 12-Apr-2021","862.8","872.4","856.42","2669805","22864.84","37886","1784523","66.84","15283"
