"SYMBOL"," 31-Mar-2020_delta"," 30-Jun-2020_delta"," 30-Sep-2020_delta"," 31-Dec-2020_delta"," 31-Mar-2021_delta","average"
"MOIL","-29.972658920027346","37.43289409468034","-0.39062500000000805","1.9964349376114163","5.242922055225445","2.86179343349797"
"JTEKTINDIA","-55.195911413969334","69.45500633713559","12.640239341810029","16.73306772908368","-4.266211604095563","7.87323807799288"
"PHOENIXLTD","-32.41689873792736","2.5688234262668934","-0.38464826053508844","32.92431783078769","0.7875540636498642","0.6958296644484001"
"MASTEK","-54.6865671641791","110.27667984189723","116.61654135338344","31.02510702302442","7.700119210561176","42.18637605293743"
"SATIN","-71.98382385980679","32.47794707297513","-32.99031476997578","33.423667570009016","16.18144888287069","-4.578215020785548"
"STAR","-10.909845132743374","27.145739562315708","75.67138671874997","22.048502536307428","-3.814620815304031","22.028232573865143"
"TAKE","-59.86842105263158","24.464060529634306","-7.396149949341435","16.52078774617067","-15.680751173708924","-8.392094779975395"
"ICIL","-54.00966183574879","56.092436974789905","173.48586810228798","43.35629921259844","-9.612083762444215","41.862571738296666"
"JPASSOCIAT","-47.5","147.61904761904762","19.23076923076923","138.70967741935485","-6.756756756756756","50.26054750248299"
"HFCL","-48.13753581661891","75.69060773480662","-0.3144654088050359","62.77602523659307","-2.519379844961249","17.4990503802029"
"IIFL","-47.3198438054668","-0.4716981132075586","7.718348002708196","42.991829038340676","147.7802197802198","30.139770980518858"
"GILLETTE","-17.090176047532065","-8.912085702272353","7.176975876048639","8.398561851616044","1.9235752414186322","-1.700629756144221"
"VSTTILLERS","-38.691185912134266","98.30952202857354","26.584188292094158","11.50774731823599","-4.1766875100208365","18.706716843349717"
"RML","-56.67123079263654","53.65168539325843","-3.4506398537477194","27.266272189349124","38.49730332899386","11.85867805304343"
"SIMPLEXINF","-46.94767441860465","53.42465753424658","11.785714285714288","31.629392971246013","-25.970873786407772","4.784243317238891"
"BASF","11.631944444444445","1.1153077093979076","32.848479521884336","7.71062816314379","27.126712118420254","16.08661439145815"
"INDIAMART","-5.938357661574332","20.073331956207387","114.83162014537012","28.270988278395603","20.76960294668498","35.60143713301675"
"SIS","-55.51134308304479","-11.650598211174348","-3.668156718380223","17.223966152586314","-9.151239958085927","-12.551474363619793"
"SUPRAJIT","-45.564418660865364","28.285968028419177","24.783662166839747","10.707350901525665","38.06063643197193","11.25463977357823"
"ICICINIFTY","-29.28821470245041","19.55995599559956","9.477364740522633","24.60077323919986","5.74704890387859","6.019385635350046"
"MRPL","-47.02517162471396","58.31533477321814","-29.877216916780352","37.93774319066149","9.590973201692519","5.7883325248155675"
"EIHOTEL","-54.16231278300244","-3.4194528875379944","26.829268292682922","11.724565756823825","3.220433092726269","-3.1614997056614835"
"FILATEX","-55.925925925925924","63.02521008403361","-14.432989690721659","92.1686746987952","39.60292580982235","24.887578995200716"
"KAJARIACER","-28.484444867281884","4.403352401223881","41.05504587155964","27.118337850045172","31.73678226264923","15.165814703639208"
"JKIL","-47.35921650926897","27.308970099667768","10.229645093945718","26.041666666666668","45.49211119459054","12.342635309120345"
"ICICILOVOL","-16.258930504438187","11.47880041365046","11.45640074211504","18.372867249271742","4.2362453858323015","5.857076657286272"
"MINDAIND","-32.85853931015221","14.059900166389344","20.641867250182358","20.72249093107618","35.74558657818956","11.662261123137046"
"IFCI","-39.552238805970156","85.18518518518519","-20.0","52.5","31.147540983606554","21.85609747256432"
"JUNIORBEES","-25.772493441896906","23.38443179731962","4.96596362013169","20.586150683960582","5.7395597613659834","5.780722484176193"
"MARKSANS","-18.950437317784246","131.65467625899282","55.90062111801242","20.816733067729075","-17.64220939818631","34.35587674575275"
"RANEENGINE","-62.57260235160788","56.39666919000758","-8.155856727976763","44.79578392621871","-4.804367606915373","5.131925285945256"
"GENUSPOWER","-46.55172413793104","70.96774193548389","13.417190775681338","46.02587800369685","22.151898734177212","21.20219706222165"
"TATACOFFEE","-38.63387978142077","45.948352626892266","27.638804148871255","0.04780114722754433","14.620162446249399","9.92424811756394"
"GRINDWELL","-22.971718024482907","6.685664182376152","12.009451407437846","31.596808217921673","32.729300250906064","12.009901206831765"
"J&KBANK","-58.22147651006711","45.38152610441769","-17.955801104972384","55.89225589225588","10.799136069114471","7.1791280901497085"
"BAYERCROP","-4.481634006799151","71.79067984201161","-0.7714333838639075","-7.6240833785985815","-1.8402991519739904","11.414645984155197"
"DHANUKA","-22.571428571428573","117.55842558425584","6.18374558303887","2.3760399334442623","-10.323755038356518","18.644605498190778"
"KOTAKBKETF","-41.28679817905918","11.501085495709706","0.25033609939269946","45.41965317919077","7.832225649505515","4.743300448947902"
"MAHINDCIE","-58.19397993311036","70.61818181818181","14.91901108269396","27.59643916913945","-6.25","9.73793042738097"
"SESHAPAPER","-37.33931240657698","50.858778625954194","-13.725490196078423","10.813782991202347","7.045980813761169","3.5307479656524614"
"SUPREMEIND","-23.882626430983812","29.964273366370865","24.20413230469097","16.36740084960554","25.32670715994846","14.395977449926402"
"FINPIPE","-27.228089679451557","26.810948440483774","0.8031322156409998","28.68240215118015","-1.5556071511492848","5.502557195340816"
"GREAVESCOT","-47.46978851963747","20.273184759166078","-9.922295277943826","12.93961512939615","50.00000000000002","5.164143218196192"
"JAYSREETEA","-38.76739562624254","42.694805194805205","33.902161547212735","19.88105352591333","-6.094968107725014","10.323131306792742"
"TEXRAIL","-42.81524926686217","24.61538461538462","7.613168724279825","23.709369024856606","-17.46522411128285","-0.8685102027247933"
"HONDAPOWER","-30.251473151298867","14.951213707758207","4.766834014802554","3.314889833020459","-8.530579065652946","-3.1498229322741187"
"POLYPLEX","-40.725009877518765","57.82369605065823","47.83021856192586","1.5570316405971132","21.386876714255564","17.5745626179836"
"NIACL","-16.783994071878467","3.8735529830810402","-10.330047149592808","23.18355640535373","19.790454016298025","3.946704436652304"
"JAMNAAUTO","-48.981779206859585","36.554621848739494","34.92307692307693","40.25085518814139","10.32520325203251","14.614395601026146"
"MAHLOG","-43.464704415066095","21.200088241782474","25.063705860939216","20.433706884005236","40.12084592145015","12.670728498622196"
"BALMLAWRIE","-35.84981832862333","38.074260541220895","-9.29808568824066","28.743718592964818","0.5074160811865774","4.43549823970166"
"BLISSGVS","-31.879648411088574","-3.77171215880893","75.55440948942753","18.772032902467696","-51.24907247093743","1.4852018702120589"
"KPITTECH","-61.45434663750684","78.72340425531915","94.20634920634919","16.060482223130368","25.03521126760564","30.5142200629795"
"GMMPFAUDLR","34.055322894715786","62.77260426615726","-2.600149138784639","-4.933731613032787","13.70255462406759","20.59932020662464"
"THYROCARE","-7.978131949592291","2.4066055784915896","49.11504424778761","20.408836135839103","-1.1391018619934257","12.562650430106517"
"ASTRAL","-19.7111882418477","1.8893099215455975","28.311769943952648","45.5625408229915","-9.310934739321873","9.348299541464034"
"SMLISUZU","-46.286685755189694","28.435782108945535","2.9182879377431905","21.625708884688095","-6.237695575588027","0.09107952011981997"
"SURYAROSNI","-60.61365059486536","87.20190779014308","68.78980891719745","82.28930817610063","-4.802649737786374","34.57294491015789"
"TTKPRESTIG","-15.304123756213492","11.303203790689775","12.75025856973996","1.2424751218313668","17.30090929683201","5.458544604575924"
"HIRECT","-47.1892138939671","2.855906533967977","2.860748843079517","23.92638036809816","-21.45214521452145","-7.7996646726685785"
"GRSE","-31.21852970795569","57.02781844802344","0.8624708624708597","-10.145597411601566","-4.912551440329223","2.322722150121564"
"GSFC","-47.74839170836312","46.23803009575925","15.24789522918615","17.20779220779221","12.60387811634348","8.709840788143593"
"SEYAIND","-62.28265715559519","160.52009456264778","-43.01270417422868","2.786624203821656","-22.618125484120828","7.078646390504948"
"JUMPNET","-14.612676056338023","22.061855670103096","60.72635135135135","-83.86757750919601","-39.08794788273616","-10.95599888536315"
"SUBROS","-49.952134788435764","30.298393267023737","50.58719906048149","33.80775979723143","-9.922774296954671","10.963688607869244"
"DEEPAKFERT","-22.32558139534883","57.751164337990666","28.595529312526352","3.214168579862254","44.01016841436289","22.24908984987867"
"ORISSAMINE","-25.99557522123893","70.7452487721546","38.73186593296648","14.234201748850635","-2.69886363636364","19.003375519273828"
"MAXVIL","-41.70403587443946","4.461538461538471","9.867452135493355","15.281501340482581","31.04651162790698","3.7905935381963856"
"WALCHANNAG","-56.362083689154574","99.21722113502935","-3.045186640471507","43.76899696048632","-11.55743481324877","14.404302590528161"
"GOKEX","-57.3394495412844","23.34869431643626","63.8854296388543","36.474164133738604","-13.084632516703786","10.656841206208195"
"KALPATPOWR","-55.75875015138671","18.560087599233512","13.114754098360645","30.924678505817514","17.55534767695666","4.879223545796325"
"SHARDACROP","-54.20401195049082","145.43336439888165","-0.32276438200114776","2.62857142857142","6.4587973273942225","19.998791364471064"
"EMKAY","-60.170146945088945","81.35922330097088","22.698072805139173","38.219895287958124","-17.992424242424242","12.822924041311001"
"GULFPETRO","-36.918304033092035","42.62295081967213","-13.908045977011488","27.236315086782366","-24.658971668415532","-1.1252111544129122"
"ASHIANA","-50.05015045135407","18.875502008032143","23.39527027027026","56.05749486652978","15.438596491228065","12.743342636941236"
"HGINFRA","-33.86051829268292","17.862287525208874","-7.724272793937918","13.880794701986748","38.68341474761574","5.7683411776381055"
"IOB","-36.486486486486484","73.04964539007092","-24.590163934426233","16.304347826086957","49.53271028037384","15.562010615123802"
"MINDACORP","-41.717171717171716","27.03639514731368","-0.13642564802182036","22.540983606557376","12.04013377926421","3.9527830335883456"
"JAYBARMARU","-56.44811115935736","101.5952143569292","12.06726013847676","9.841129744042371","-8.51747689835276","11.707603236347644"
"AJMERA","-47.032337290216944","31.530139103554855","-4.230317273795528","73.0674846625767","-16.58986175115208","7.349021490193401"
"KARURVYSYA","-66.24895572263995","67.07920792079209","-3.4074074074074034","40.33742331288343","21.530054644808747","11.85806454968738"
"ARVINDFASN","-63.28447951897782","14.295462299556458","-26.477611940298505","25.21315468940315","-9.889753566796369","-12.028645607422614"
"ACE","-52.43055555555556","58.97810218978103","23.140495867768585","102.75913497390006","13.534387642515636","29.196313023681956"
"USHAMART","-42.13381555153707","23.4375","27.341772151898724","46.3220675944334","-10.19021739130435","8.955461360698141"
"POLYMED","7.223372440763754","26.324822999356346","55.757472826086975","10.391451313924321","62.45555116554722","32.430534149135724"
"CGCL","-16.110019646365416","-1.4637002341920373","40.01782531194295","34.83980479524719","19.449252557041703","15.346632556734878"
"SANGHIIND","-49.800266311584544","32.625994694960205","2.200000000000003","36.203522504892355","22.126436781609204","8.671137533975445"
"SUNDARMFIN","-26.79625235748616","20.67733222522335","-10.430081608760032","38.72443487621099","42.466398780656775","12.928366383168987"
"JKLAKSHMI","-31.95625759416768","29.056122448979586","1.798774461356004","31.99999999999999","27.375698734922043","11.654867610217988"
"BANKBEES","-40.73588986019311","10.710798170324306","0.24604243071352358","45.19774011299436","6.822096064298011","4.448157383627418"
"UCOBANK","-45.64564564564564","64.08839779005523","-18.181818181818176","4.526748971193407","-13.385826771653539","-1.7196287675737438"
"KCPSUGIND","-12.374581939799329","12.213740458015266","-3.4013605442176873","15.140845070422552","-10.091743119266066","0.29737998503094687"
"SCHAEFFLER","-20.059149325159968","-4.021094264996711","-0.726059654631073","28.09561460480614","19.96803527142464","4.6514693262886055"
"LIBERTSHOE","-24.907475943745368","21.68555938886151","21.952207371405432","1.3948854201262","-16.704880445463477","0.6840591582368596"
"SRIPIPES","-39.04052936311001","60.19900497512438","-4.1501976284584945","-9.985272459499257","12.794502617801035","3.9635016283715316"
"MIRZAINT","-35.23725834797891","18.72455902306648","15.657142857142862","12.74703557312252","-20.157756354075374","-1.6532554497444842"
"LEMONTREE","-65.24486571879937","3.63636363636364","22.368421052631568","44.265232974910404","-8.074534161490684","-0.6098764432768892"
"WESTLIFE","-6.30891950688905","-4.690402476780179","28.406691570570075","15.456615228940038","0.7230499561787931","6.717406954403934"
"OCCL","-46.43370721886683","31.87472035794184","1.9542647757345426","9.717138103161398","11.240521686381557","1.670587540870502"
"NILKAMAL","-23.097082514356178","14.52340382880624","14.838963766847558","14.068513508364127","30.332386838149322","10.133237085562214"
"LUXIND","-26.13538653951379","21.921794803957866","25.904869368978396","13.8947295853297","5.825918527934145","8.282385149337262"
"TIINDIA","-44.1647130771583","62.24899598393575","35.98109810981098","32.52523581002815","49.01042642192669","27.120208649708655"
"SADBHIN","-64.90322580645162","16.176470588235304","9.493670886075948","22.254335260115592","-7.56501182033096","-4.908752178471146"
"NIITLTD","-12.413425679275433","14.963503649635031","40.899470899470906","51.89635749155087","-31.817058096415323","12.705769652993212"
"ALBERTDAVD","-23.055555555555554","29.16339664102966","7.2426783327257285","0.3172804532577852","-14.910199932226364","-0.24848001215374893"
"NHPC","-16.875000000000004","0.2506265664160437","0.9999999999999963","12.128712871287126","7.947019867549672","0.8902718610505673"
"AARTIDRUGS","-15.13769217773272","152.9464463468047","-39.294006532603994","-8.576429404900814","-1.5386797135361303","17.679927703606207"
"ICICIB22","-33.748551564310546","11.062527328377776","-4.921259842519685","31.18012422360249","14.078282828282832","3.530224594686574"
"MAYURUNIQ","-29.805666120346526","37.32488325550366","26.28127277143551","19.272937103289102","34.429930656345746","17.500671533245498"
"UGARSUGAR","-22.77580071174378","29.95391705069125","2.1276595744680904","16.666666666666668","3.273809523809528","5.849250420778351"
"CHALET","-40.014619883040936","-36.04679502802828","5.449695121951224","32.56234188651971","-20.229007633587784","-11.655677107237214"
"HSIL","-17.820773930753564","29.98760842627014","52.04957102001906","48.84012539184953","29.401853411962925","28.491676863869618"
"JBMA","-50.51509769094138","57.4659009332376","6.9523592432186","18.52088661551578","51.609422765689615","16.806694373344044"
"MAITHANALL","-24.31967301279983","33.897100625355314","6.30506315677741","14.64802795806291","-6.375195958892182","4.831064553700726"
"TATACOMM","-41.61762864655065","162.38473085996142","38.520637515324886","29.891432617417994","-3.443263377850467","37.147181793660636"
"MAHSCOOTER","-53.82701315078366","22.14635811651103","14.04843185402567","32.83328665453018","-5.974830335375893","1.845246627781466"
"JMCPROJECT","-65.27428283844992","40.289855072463766","3.6157024793388435","36.191425722831504","9.956076134699849","4.955755314176808"
"FLFL","-70.72474559444031","25.731242051716833","-39.81793661496966","-2.352941176470582","-43.88984509466437","-26.21084528576562"
"AIAENG","-14.134722051029208","15.338237932890728","15.034693052055129","6.805333910362174","3.9683946615341714","5.402387501162599"
"NELCO","-44.30222956234516","44.32913269088212","1.4381099126861898","-0.7341772151898677","-3.7745473093598596","-0.608742296665316"
"BDL","-37.83783783783784","79.98919794761004","-5.55138784696174","8.133439237490078","-2.291758483913622","8.488330603277385"
"ORIENTREF","-51.319343444836896","49.59453691848058","13.266761768901569","26.952141057934508","-10.476190476190478","5.603581164857856"
"POWERMECH","-45.45071609098568","40.27799227799227","-11.163712429813936","7.311934564382204","34.86545790506987","5.168191245328946"
"HARRMALAYA","-11.79401993355482","34.36911487758944","29.71268395234759","27.71474878444085","17.72419627749577","19.545344791663762"
"CENTRALBK","-31.75487465181058","46.53061224489795","-20.334261838440103","-3.146853146853154","17.689530685920584","1.7968306587429397"
"SPANDANA","-50.44915861836278","-7.200612818112191","-6.374392369072733","47.07092476489028","-19.2433224538733","-7.239312298906145"
"EXCELINDUS","-48.37386632776847","57.16683450822422","35.17015520432864","-10.544611819235216","-0.6653320772491864","6.550635897659997"
"DAAWAT","-12.500000000000005","108.52130325814538","30.168269230769223","5.632502308402594","2.2727272727272676","26.8189604140089"
"PAISALO","-61.93307683339163","31.393568147013784","95.43123543123542","67.64074427480917","12.415510494485948","28.989596302830535"
"INSECTICID","-33.065466623807986","43.0926844885545","8.602751985680722","-3.409559126493604","1.1624186840140744","3.2765658815895407"
"RUPA","-40.692307692307686","42.931258106355386","16.78765880217786","58.84485884485883","0.21196804174141012","15.61668722056516"
"GALAXYSURF","-20.938579718895703","25.56748271033985","28.122993748944086","5.445962339785853","27.39164144761523","13.117900105557862"
"DOLAT","-44.531864673485444","39.14893617021276","3.160040774719683","14.32806324110672","20.65687121866896","6.552409346244535"
"MANINFRA","-36.100386100386096","13.897280966767376","41.6445623342175","27.528089887640444","22.466960352422927","13.887301488132431"
"SREINFRA","-58.139534883720934","163.88888888888889","-30.526315789473692","0.7575757575757683","-24.060150375939855","10.384092719466034"
"CUPID","-36.47005853219271","47.094259390503204","4.360395085521553","13.250230840258551","-14.431308601712189","2.7607036364756823"
"FSC","-77.44336569579288","67.62314681970349","-40.1997146932953","-1.3835877862595447","-38.848572810836956","-18.050418833296238"
"GUJALKALI","-46.58682634730539","48.58744394618835","-0.16598762637694622","7.073760580411117","-2.6538678712591692","1.2509045363315927"
"SHREDIGCEM","-7.945736434108531","127.57894736842104","-3.052728954671598","17.17557251908397","0.6514657980456003","26.881504059354096"
"IIFLSEC","-27.28337236533958","38.00322061191627","-9.451575262543766","24.097938144329902","-2.9075804776739327","4.491726130137779"
"RAMCOSYS","-56.0119940029985","50.170415814587614","285.3835678620064","41.283863368669024","-11.704877032096714","61.82419520203356"
"APARINDS","-26.0741310760549","11.675919500346993","-9.025943762622342","19.19398907103825","36.18911174785101","6.391789096111801"
"LAOPALA","2.1460713049498255","27.31277533039646","17.540590896992292","7.925724637681158","-6.92404532102392","9.600223369799163"
"DYNPRO","-22.151045178691845","23.343438718059765","83.77808988764043","-0.05731753916697641","99.2162110495125","36.825875387470774"
"PFS","-41.26394052044609","58.86075949367089","43.42629482071712","10.000000000000004","-8.83838383838384","12.436945991111616"
"NCLIND","-38.329519450800916","30.333951762523192","51.38790035587187","38.5519511048425","16.66101119782831","19.721058994052992"
"GAEL","-20.342205323193916","35.17899761336515","53.707627118644076","-45.807489087985296","8.393387028401857","6.226063469846375"
"GLOBUSSPR","-38.6041439476554","51.450562462995855","110.47693510555119","19.817979197622595","-1.5656487366299834","28.315136816376857"
"KIRLOSENG","-41.619079610345985","22.727272727272727","1.031411157993431","17.819025522041766","28.869633714060644","5.765652702204517"
"MOLDTKPAC","-39.029982363315696","16.14116285796934","42.01743462017436","-0.21045247281656354","38.13708260105449","11.411049048613187"
"N100","-4.5651962532006545","25.481838713511873","10.860004059814601","13.120117187499988","0.8190529632667192","9.143163334178507"
"IMFA","-42.33463035019455","42.91497975708501","43.15391879131257","23.636763412488992","60.89276187088745","25.652758696315892"
"IFBAGRO","-42.66458057527982","28.232577665827037","8.00458340153871","45.01364049712034","-15.645903010033438","4.588063595834567"
"KAKATCEM","-34.227176860500144","28.85936784241869","4.194809811589055","31.525076765608993","-12.269779507133597","3.616459610396599"
"ELECTCAST","-25.89641434262948","55.91397849462364","40.344827586206904","13.513513513513512","8.225108225108219","18.42020269536456"
"KOLTEPATIL","-52.853500686409106","31.905158069883534","-0.220750551876394","54.23514538558788","-7.315573770491801","5.150095689338822"
"ORIENTCEM","-38.00277392510401","59.73154362416108","-14.215686274509812","41.95918367346939","12.478435882691196","12.390140596141567"
"NETFMID150","-26.572327044025158","21.263383297644538","15.027370651598087","22.060178077985885","15.683561816123756","9.492433359865421"
"GREENPANEL","-36.373748609566185","37.41258741258739","23.918575063613247","158.6242299794661","27.15363239380707","42.14705524798153"
"ALLCARGO","-39.83530622748327","35.50042771599657","57.007575757575744","7.559308403699242","-7.738317757009342","10.498737578555788"
"WONDERLA","-43.45889023896315","-5.551575931232092","19.9469093667046","29.718621561808405","-6.2637094808676546","-1.121728944509979"
"STARPAPER","-37.649138311975264","50.95676824946847","-15.352112676056331","27.010537992235157","4.8908296943231395","5.971376989599034"
"VINDHYATEL","-54.33775531690882","70.64791330412729","6.431563302256454","6.595150437983994","-2.340260822961946","5.399322180899394"
"INDOCO","11.588438080084854","-3.1368821292775637","25.736015701668297","18.65365853658537","-5.426739023186975","9.482898233174796"
"UTINIFTETF","-28.558077745939308","18.02309239118684","9.971695261475318","24.109783016117618","2.5818791946308743","5.225674423494269"
"PRABHAT","-35.06187389510901","27.858439201451908","-10.07806955287438","15.706393054459344","30.695770804911326","5.824131922567838"
"ACCELYA","-18.39272901219804","7.854630715123095","12.288043478260864","-8.450704225352109","-9.606132698916205","-3.2613783486164794"
"KOKUYOCMLN","-51.50060024009604","39.108910891089124","3.024911032028462","13.816925734024194","-16.69195751138089","-2.4483620188670296"
"PNBGILTS","-16.404886561954623","50.73068893528184","10.526315789473676","10.275689223057647","9.318181818181822","12.889197840808075"
"SELAN","-57.45558375634518","51.08128262490679","4.096742349457064","18.207681365576104","7.741676694745291","4.734359855668014"
"PENIND","-44.59724950884086","34.042553191489354","-15.07936507936507","42.67912772585668","-28.82096069868995","-2.3551788739099693"
"DEN","-34.130434782608695","148.34983498349837","-4.717607973421923","-13.389121338912135","-20.692431561996784","15.084047865311769"
"PSPPROJECT","-34.406215316315205","19.96615905245346","3.615848185664835","2.4501918079445555","11.921729677497288","0.7095426814489866"
"TCIEXP","-26.09518658734451","22.24661544090743","16.76144866806345","18.68110740835683","2.2517414547221675","6.769145276941073"
"ANUP","-34.69898828007613","17.53336401288542","67.50195771339077","15.684899485740997","-23.183134639994616","8.567619658389287"
"NFL","-29.961832061068694","79.01907356948227","-1.5220700152207","16.537867078825354","43.50132625994694","21.514872966393035"
"WSTCSTPAPR","-39.389030317056246","44.1008018327606","-10.545839957604652","5.953791469194302","35.00139781940173","7.024224169339147"
"SHREEPUSHK","-29.38070091214595","21.142080217539085","30.02244668911336","19.72378075097108","-1.2256669069935031","8.056387967696814"
"WELENT","-48.54368932038835","59.496855345911946","3.6277602523659374","31.659056316590554","25.780346820809246","14.404065883057864"
"CINELINE","-47.98890429958391","27.46666666666666","13.80753138075314","35.29411764705881","-14.67391304347826","2.781099670283289"
"SPENCERS","28.794449262792714","17.37373737373738","-13.310384394721753","12.839179351422903","-17.18475073313784","5.70244617201868"
"REPCOHOME","-63.126472898664574","4.431188751597787","35.16931864545084","40.65801388469664","44.656652360515025","12.357740148719145"
"MONTECARLO","-54.10569805474263","23.89347336834208","4.117468967605197","47.775516138412335","-10.960251869342777","2.1441017100548407"
"TNPL","-47.24199288256227","31.422147273749303","-10.26518391787853","16.873212583412762","19.535073409461678","2.064651293236588"
"ELGIEQUIP","-56.72909828152153","29.85274431057564","-16.597938144329902","26.081582200247222","24.673202614379086","1.4560985398701043"
"SHANKARA","-28.899229781771503","60.776348454073556","-3.5654126895002776","1.6739446870451238","17.752326413743734","9.547595416718128"
"ADFFOODS","-43.83878427485959","72.02941176470587","42.81073687809882","54.05243625044894","38.879390736711215","32.78663827102105"
"BHARATRAS","-17.79691395887933","44.568377393596386","21.381122513959372","7.232714822178046","-3.020440113916684","10.472972131387559"
"AMRUTANJAN","-23.71098265895954","9.410516744961361","17.174515235457065","18.711583924349874","13.043911181917755","6.925908885545303"
"EVERESTIND","-47.29191557148547","53.41896486588592","-0.8864811622753072","62.45962732919254","-12.341336595809747","11.071771773101588"
"MANALIPETC","-46.8421052631579","84.65346534653465","85.79088471849866","3.6075036075036078","65.04178272980502","38.450306227836805"
"AUTOAXLES","-53.141776476329916","46.97305038406458","27.035166976702968","43.023499058643054","3.0861488957145036","13.39521776775904"
"DBCORP","-40.55265123226289","-6.909547738693468","5.195681511470997","5.067350865939709","9.706959706959692","-5.498441377317192"
"VADILALIND","-38.57201477226098","16.09886439545757","50.73839662447259","-3.327183663082905","17.879705185575155","8.563553554032287"
"ORIENTPPR","-44.97153700189754","40.0","-18.965517241379317","26.747720364741657","17.985611510791365","4.159255526451234"
"NBVENTURES","-53.214774281805745","49.41520467836257","11.154598825831693","11.531690140845079","9.707971586424623","5.718938189931643"
"MMTC","-34.4","36.58536585365854","-3.5714285714285796","63.27160493827161","60.11342155009453","24.399792754119222"
"GICHSGFIN","-62.00831467860569","37.87878787878789","14.224664224664213","28.80812399786211","-3.278008298755189","3.125050624790666"
"SOLARA","4.1222625600187435","49.072095377347885","62.3811679492983","10.728556825573836","16.919138936679126","28.64464432978358"
"ATUL","-1.7816686367218373","14.100715816921374","34.311172638078595","5.199352126040937","10.154585465233819","12.396831481910578"
"SPAL","-70.53789731051344","30.788381742738586","70.43147208121829","17.535368577810857","-3.0091859360152045","9.041627831047816"
"DENORA","-39.41589314014036","66.66666666666666","-3.3183856502242177","10.644712430426724","5.281911548941519","7.971802371134063"
"PONNIERODE","-19.627798778714745","8.936324167872666","1.328462304882099","6.325794821370027","-8.939580764488287","-2.395359649815648"
"VTL","-37.16195837941088","4.191664666826662","22.963531669865635","35.501998001998","19.592664270574154","9.017580045970712"
"VSTIND","-35.16816353260362","13.037753206226668","4.2861474141095055","13.365874558168715","-8.511499838030455","-2.5979776384258373"
"GEOJITFSL","-36.474694589877835","101.92307692307693","5.8503401360544185","42.673521850899746","-9.45945945945946","20.90255697213876"
"ENDURANCE","-44.73151894078705","44.85942438862086","32.33419465977605","17.013798489976566","7.994956799050705","11.494171079327426"
"ATFL","-41.15292849996152","36.03191211090765","32.69877896356122","30.328937835096355","-7.377140315766069","10.105912018767526"
"TIIL","-37.27820844099913","36.25377643504532","48.941745615803256","-3.55934497225605","10.44063991018804","10.959721709556288"
"MAHLIFE","-52.26990821136195","10.187110187110184","10.731132075471699","55.35676251331203","56.114614751850844","16.02394226327656"
"MOREPENLAB","-39.171974522292984","141.3612565445026","6.290672451193055","25.30612244897959","4.560260586319225","27.669267501740297"
"HATSUN","-11.020232458028412","26.898887276245766","18.94014487228365","-7.135072761074439","0.07593538588983409","5.551932463063279"
"LINDEINDIA","-26.807933036724226","26.33422625180301","26.749306801500573","25.14476901299704","85.03856041131105","27.291785888177493"
"APCOTEXIND","-50.84207181442644","56.690368455074356","17.945544554455434","16.299405386498787","8.060150375939854","9.630679391508398"
"BANCOINDIA","-39.40381928272008","12.605687932359727","22.662116040955624","64.440734557596","-4.8730964467005","11.086324560298156"
"HERITGFOOD","-41.20901922810901","21.97647058823529","24.054783950617296","-7.759290934535838","-0.7754551584625796","-0.7425021564509676"
"PRICOLLTD","-25.128205128205128","3.8356164383561606","23.878627968337742","-0.7454739084132085","50.214592274678104","10.411031528950733"
"SHRENIK","-70.6546275395034","209.6153846153846","14.906832298136646","-91.24324324324324","-54.32098765432099","1.6606716952907248"
"FDC","-8.366627497062284","43.42139010002567","27.37839771101572","-6.752772708128585","-13.911472448057827","8.353783031558537"
"ATULAUTO","-45.310047095761384","21.492644420523874","0.14766686355581807","8.670008846947795","-2.9850746268656714","-3.5969603183199133"
"ASTRAMICRO","-37.243047158403876","103.75722543352602","10.496453900709215","6.718014548566546","3.9695268644747412","17.539634717774526"
"TATAINVEST","-17.63025523194435","16.299758745476463","9.263580967198243","18.68881637496292","3.524118970257436","6.029203965190143"
"GESHIP","-31.741293532338304","3.1341107871720055","10.671378091872793","12.04767986377181","18.80699088145897","2.5837732183874547"
"BIRLAMONEY","-46.53739612188366","75.90673575129534","16.200294550810014","14.068441064638776","-8.777777777777784","10.172059493416537"
"RICOAUTO","-56.739130434782616","63.06532663316585","-10.323574730354395","25.429553264604802","-2.73972602739726","3.738489741047277"
"BHAGERIA","-35.25887890457851","46.463978849966935","16.922382671480158","21.45889617908142","0.2542103590721358","9.968117831004427"
"DLINKINDIA","-41.06280193236715","35.491803278688536","25.58983666061705","12.572254335260114","-9.927257167308511","4.532767034978008"
"GTPL","-45.88464031108231","60.47904191616767","28.805970149253728","55.04055619930477","-10.500747384155463","17.58803611389768"
"OLECTRA","-71.71601034780109","47.56097560975608","-13.01652892561983","114.96437054631828","60.073664825046045","27.573294341539896"
"BBL","-30.884048298040167","36.370819067685034","-11.696922878846404","27.2144054822483","28.10888252148997","9.822627178907346"
"UFLEX","-31.755424063116372","51.40895953757225","49.43927463612501","20.102187450103802","0.5184791278915152","17.942695337715243"
"SFL","-1.399378905800713","12.769266661482215","-8.509757947727733","31.144946106881736","13.630093683545022","9.527033919676104"
